age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
52.0,Unemployed,Married,Secondary,No,94.0,No,No,Cellular,30,Apr,244.0,1,-1,0,New_customer,1
59.0,Retired,Married,Primary,No,363.0,No,No,Cellular,30,Apr,400.0,1,-1,0,New_customer,1
38.0,Services,Married,Secondary,No,1970.0,Yes,No,Cellular,30,Apr,701.0,1,176,1,Success,1
47.0,Technician,Married,Secondary,No,1167.0,Yes,No,Cellular,30,Apr,968.0,1,87,5,Failure,1
52.0,Management,Married,Tertiary,No,193.0,No,No,Cellular,30,Apr,381.0,1,269,1,Failure,1
38.0,Management,Married,Tertiary,No,0.0,Yes,No,Cellular,30,Apr,571.0,1,-1,0,New_customer,1
29.0,Student,Single,Secondary,No,78.0,No,No,Cellular,30,Apr,239.0,1,-1,0,New_customer,1
36.0,Unemployed,Single,Tertiary,No,1291.0,No,No,Cellular,30,Apr,195.0,1,86,1,Success,1
58.0,Retired,Married,Tertiary,No,1425.0,No,No,Cellular,30,Apr,224.0,1,-1,0,New_customer,1
31.0,Technician,Married,Tertiary,No,3382.0,No,No,Cellular,30,Apr,739.0,1,-1,0,New_customer,1
59.0,Retired,Divorced,Secondary,No,4087.0,Yes,No,Cellular,30,Apr,720.0,1,-1,0,New_customer,1
47.0,Blue-Collar,Married,Secondary,No,1230.0,Yes,No,Cellular,30,Apr,412.0,1,169,1,Success,1
36.0,Admin,Married,Secondary,No,96.0,No,No,Cellular,30,Apr,208.0,1,87,1,Success,1
21.0,Student,Single,Secondary,No,224.0,No,No,Cellular,30,Apr,871.0,1,-1,0,New_customer,1
23.0,Student,Single,Secondary,No,0.0,No,No,Cellular,30,Apr,297.0,1,83,6,Success,1
47.0,Blue-Collar,Married,Secondary,No,1730.0,Yes,No,Cellular,30,Apr,231.0,1,-1,0,New_customer,1
29.0,Management,Single,Tertiary,No,697.0,No,No,Cellular,30,Apr,365.0,1,85,1,Success,1
25.0,Management,Single,Tertiary,No,943.0,No,No,Cellular,30,Apr,512.0,1,-1,0,New_customer,1
37.0,Technician,Married,Secondary,No,1458.0,No,No,Cellular,30,Apr,281.0,1,-1,0,New_customer,1
33.0,Admin,Married,Secondary,No,95.0,Yes,No,Cellular,30,Apr,335.0,1,-1,0,New_customer,1
59.0,Technician,Married,Secondary,No,2308.0,No,No,Cellular,30,Apr,815.0,1,87,1,Other,1
58.0,Management,Divorced,Tertiary,No,4087.0,No,No,Cellular,30,Apr,354.0,1,87,1,Success,1
44.0,Blue-Collar,Married,Secondary,No,1529.0,Yes,No,Cellular,30,Apr,347.0,1,-1,0,New_customer,1
48.0,Blue-Collar,Married,Secondary,No,292.0,No,No,Cellular,30,Apr,271.0,1,79,1,Success,1
34.0,Self-Employed,Married,Primary,No,4087.0,Yes,Yes,Cellular,30,Apr,383.0,1,-1,0,New_customer,1
42.0,Technician,Married,Secondary,No,1559.0,No,No,Cellular,30,Apr,368.0,1,-1,0,New_customer,1
54.0,Admin,Divorced,Secondary,No,1693.0,No,No,Cellular,30,Apr,1033.0,1,87,2,Other,1
42.0,Technician,Married,Tertiary,No,757.0,No,No,Cellular,30,Apr,354.0,1,79,1,Success,1
42.0,Blue-Collar,Married,Primary,No,201.0,Yes,No,Cellular,30,Apr,841.0,1,85,2,Failure,1
44.0,Self-Employed,Divorced,Tertiary,No,1070.0,Yes,No,Cellular,30,Apr,381.0,1,160,2,Other,1
37.0,Blue-Collar,Married,Secondary,No,1330.0,No,No,Cellular,30,Apr,390.0,1,-1,0,New_customer,1
29.0,Student,Single,Secondary,No,314.0,No,No,Cellular,30,Apr,465.0,1,-1,0,New_customer,1
47.0,Management,Married,Secondary,No,677.0,No,No,Cellular,30,Apr,900.0,2,86,2,Failure,1
24.0,Management,Single,Tertiary,No,2845.0,No,No,Cellular,30,Apr,779.0,2,-1,0,New_customer,1
34.0,Admin,Single,Secondary,No,-32.0,No,Yes,Cellular,30,Apr,246.0,2,-1,0,New_customer,1
30.0,Management,Single,Tertiary,No,398.0,No,No,Cellular,30,Apr,554.0,1,6,2,Success,1
46.0,Technician,Married,Secondary,No,0.0,No,No,Cellular,30,Apr,200.0,1,259,2,Other,1
34.0,Services,Married,Secondary,No,1337.0,No,No,Cellular,30,Apr,442.0,1,-1,0,New_customer,1
59.0,Retired,Married,Secondary,No,493.0,No,No,Cellular,30,Apr,237.0,1,-1,0,New_customer,1
35.0,Management,Single,Tertiary,No,1750.0,Yes,No,Cellular,30,Apr,687.0,1,9,3,Success,1
33.0,Technician,Married,Tertiary,No,4087.0,No,No,Cellular,30,Apr,439.0,1,-1,0,New_customer,1
35.0,Management,Married,Tertiary,No,193.0,Yes,No,Cellular,30,Apr,565.0,1,13,1,Failure,1
37.0,Management,Married,Tertiary,No,4087.0,No,No,Cellular,30,Apr,244.0,1,-1,0,New_customer,1
35.0,Admin,Single,Tertiary,No,994.0,No,No,Cellular,30,Apr,400.0,1,87,2,Failure,1
38.0,Technician,Single,Tertiary,No,1101.0,No,No,Cellular,30,Apr,800.0,1,-1,0,New_customer,1
33.0,Blue-Collar,Single,Secondary,No,129.0,Yes,Yes,Cellular,30,Apr,482.0,1,161,1,Failure,1
42.0,Management,Married,Tertiary,No,4087.0,Yes,No,Cellular,30,Apr,316.0,1,350,2,Failure,1
33.0,Management,Married,Tertiary,No,55.0,No,No,Cellular,30,Apr,526.0,2,87,3,Failure,1
53.0,Management,Married,Tertiary,No,1624.0,No,No,Cellular,30,Apr,284.0,3,84,3,Success,1
53.0,Services,Married,Secondary,No,341.0,No,No,Cellular,30,Apr,423.0,2,-1,0,New_customer,1
31.0,Management,Single,Tertiary,No,2016.0,No,No,Cellular,30,Apr,209.0,1,-1,0,New_customer,1
26.0,Admin,Single,Secondary,No,255.0,No,No,Cellular,30,Apr,457.0,1,80,1,Success,1
30.0,Technician,Single,Secondary,No,4087.0,Yes,No,Cellular,30,Apr,268.0,3,-1,0,New_customer,1
24.0,Admin,Single,Secondary,No,1052.0,No,No,Cellular,30,Apr,354.0,1,-1,0,New_customer,1
28.0,Management,Single,Tertiary,No,1808.0,No,No,Cellular,30,Apr,309.0,1,-1,0,New_customer,1
26.0,Unemployed,Single,Tertiary,No,3511.0,No,No,Cellular,30,Apr,439.0,2,-1,0,New_customer,1
35.0,Technician,Married,Secondary,No,518.0,Yes,No,Cellular,30,Apr,616.0,1,-1,0,New_customer,1
28.0,Technician,Single,Secondary,No,227.0,No,No,Cellular,30,Apr,278.0,1,-1,0,New_customer,1
30.0,Admin,Single,Secondary,No,270.0,No,No,Cellular,30,Apr,437.0,1,80,1,Success,1
32.0,Management,Married,Tertiary,No,4087.0,No,No,Cellular,30,Apr,532.0,1,-1,0,New_customer,1
52.0,Self-Employed,Married,Tertiary,No,4087.0,No,No,Telephone,30,Apr,917.0,1,-1,0,New_customer,1
38.0,Management,Married,Tertiary,No,613.0,No,No,Cellular,30,Apr,242.0,1,86,1,Success,1
34.0,Self-Employed,Single,Tertiary,No,4087.0,No,No,Cellular,30,Apr,430.0,1,-1,0,New_customer,1
29.0,Technician,Single,Secondary,No,674.0,No,No,Cellular,30,Apr,483.0,1,13,5,Success,1
30.0,Management,Single,Tertiary,No,364.0,No,No,Cellular,30,Apr,306.0,2,-1,0,New_customer,1
31.0,Services,Single,Secondary,No,181.0,No,No,Cellular,30,Apr,325.0,1,-1,0,New_customer,1
24.0,Student,Single,Primary,No,474.0,No,No,Cellular,30,Apr,551.0,1,-1,0,New_customer,1
25.0,Management,Single,Tertiary,No,219.0,No,No,Cellular,30,Apr,458.0,1,-1,0,New_customer,1
47.0,Management,Single,Tertiary,No,86.0,No,No,Cellular,30,Apr,387.0,3,87,1,Success,1
33.0,Student,Single,Secondary,No,1170.0,No,No,Cellular,30,Apr,352.0,1,-1,0,New_customer,1
34.0,Admin,Single,Tertiary,No,18.0,Yes,Yes,Cellular,30,Apr,359.0,1,-1,0,New_customer,1
36.0,Technician,Single,Tertiary,No,197.0,No,No,Cellular,30,Apr,260.0,1,-1,0,New_customer,1
50.0,Management,Married,Tertiary,No,938.0,No,No,Cellular,30,Apr,780.0,1,-1,0,New_customer,1
34.0,Management,Single,Tertiary,No,1228.0,No,No,Cellular,30,Apr,580.0,2,84,8,Success,1
54.0,Technician,Divorced,Secondary,No,2156.0,Yes,No,Cellular,30,Apr,258.0,1,86,5,Success,1
47.0,Technician,Married,Tertiary,No,2408.0,No,No,Cellular,30,Apr,376.0,1,-1,0,New_customer,1
31.0,Admin,Married,Secondary,No,35.0,No,No,Cellular,30,Apr,615.0,1,-1,0,New_customer,1
36.0,Management,Married,Tertiary,No,393.0,Yes,No,Cellular,30,Apr,555.0,2,-1,0,New_customer,1
35.0,Services,Married,Secondary,No,618.0,No,No,Cellular,30,Apr,951.0,1,-1,0,New_customer,1
25.0,Student,Single,Secondary,No,1608.0,No,No,Cellular,30,Apr,664.0,2,-1,0,New_customer,1
46.0,Management,Married,Tertiary,No,699.0,No,No,Cellular,30,Apr,970.0,1,87,1,Failure,1
49.0,Entrepreneur,Single,Secondary,No,4087.0,No,No,Cellular,30,Apr,618.0,2,-1,0,New_customer,1
47.0,Blue-Collar,Married,Primary,No,2749.0,Yes,No,Cellular,30,Apr,774.0,2,164,1,Failure,1
35.0,Management,Single,Tertiary,No,1162.0,No,No,Cellular,30,Apr,175.0,1,-1,0,New_customer,1
30.0,Technician,Married,Secondary,No,776.0,No,No,Cellular,30,Apr,861.0,2,-1,0,New_customer,1
31.0,Management,Single,Tertiary,No,1619.0,No,No,Cellular,30,Apr,327.0,2,-1,0,New_customer,1
55.0,Admin,Married,Secondary,No,139.0,No,No,Cellular,30,Apr,241.0,1,-1,0,New_customer,1
25.0,Admin,Single,Secondary,No,2816.0,No,No,Cellular,30,Apr,327.0,1,-1,0,New_customer,1
26.0,Technician,Single,Secondary,No,507.0,No,No,Cellular,30,Apr,380.0,1,-1,0,New_customer,1
85.0,Retired,Married,Primary,No,98.0,No,No,Cellular,30,Apr,416.0,1,-1,0,New_customer,1
29.0,Management,Single,Tertiary,No,2753.0,No,No,Cellular,30,Apr,645.0,1,-1,0,New_customer,1
39.0,Management,Married,Tertiary,No,0.0,No,No,Cellular,30,Apr,342.0,3,22,3,Other,1
33.0,Blue-Collar,Single,Secondary,No,498.0,No,No,Cellular,30,Apr,301.0,1,-1,0,New_customer,1
33.0,Blue-Collar,Single,Tertiary,No,700.0,No,No,Cellular,30,Apr,169.0,1,80,2,Success,1
58.0,Management,Married,Tertiary,No,4087.0,Yes,No,Cellular,30,Apr,750.0,2,164,4,Other,1
61.0,Retired,Divorced,Secondary,No,927.0,No,No,Cellular,30,Apr,427.0,3,-1,0,New_customer,1
50.0,Admin,Single,Secondary,No,2252.0,No,No,Cellular,30,Apr,652.0,2,-1,0,New_customer,1
54.0,Technician,Married,Secondary,No,0.0,No,No,Telephone,30,Apr,766.0,3,84,3,Success,1
33.0,Technician,Married,Tertiary,No,0.0,No,No,Cellular,30,Apr,227.0,2,-1,0,New_customer,1
36.0,Admin,Single,Secondary,No,728.0,No,No,Cellular,30,Apr,230.0,1,-1,0,New_customer,1
31.0,Management,Single,Tertiary,No,354.0,No,No,Cellular,30,Apr,502.0,1,9,2,Success,1
24.0,Student,Single,Secondary,No,382.0,No,No,Cellular,30,Apr,567.0,2,-1,0,New_customer,1
29.0,Management,Single,Tertiary,No,4087.0,Yes,No,Cellular,30,Apr,501.0,1,-1,0,New_customer,1
40.0,Management,Married,Tertiary,No,158.0,No,No,Telephone,30,Apr,712.0,2,-1,0,New_customer,1
29.0,Blue-Collar,Single,Secondary,No,734.0,Yes,Yes,Cellular,30,Apr,259.0,1,296,1,Other,1
30.0,Admin,Single,Tertiary,No,305.0,No,No,Cellular,30,Apr,633.0,1,85,2,Success,1
45.0,Blue-Collar,Married,Secondary,No,4087.0,No,No,Cellular,4,May,675.0,2,-1,0,New_customer,1
37.0,Management,Single,Tertiary,No,3141.0,No,No,Cellular,4,May,384.0,2,-1,0,New_customer,1
28.0,Unemployed,Single,Primary,No,236.0,No,No,Cellular,4,May,193.0,1,87,3,Failure,1
33.0,Management,Single,Tertiary,No,4087.0,No,No,Cellular,4,May,267.0,1,91,1,Failure,1
33.0,Technician,Married,Secondary,No,133.0,No,No,Cellular,4,May,218.0,1,-1,0,New_customer,1
45.0,Blue-Collar,Married,Secondary,No,640.0,Yes,No,Cellular,4,May,447.0,1,-1,0,New_customer,1
25.0,Student,Single,Tertiary,No,253.0,No,No,Cellular,4,May,597.0,1,-1,0,New_customer,1
41.0,Blue-Collar,Married,Secondary,No,4087.0,No,No,Cellular,4,May,963.0,1,83,3,Success,1
38.0,Technician,Divorced,Secondary,No,902.0,Yes,No,Cellular,4,May,301.0,3,90,1,Success,1
47.0,Technician,Married,Secondary,No,335.0,No,No,Cellular,4,May,417.0,1,76,1,Success,1
49.0,Management,Married,Tertiary,No,1.0,No,No,Telephone,4,May,1033.0,3,175,1,Success,1
42.0,Admin,Single,Secondary,No,1451.0,Yes,No,Cellular,4,May,251.0,4,-1,0,New_customer,1
33.0,Technician,Single,Tertiary,No,1636.0,Yes,No,Cellular,4,May,592.0,1,66,1,Success,1
36.0,Admin,Married,Tertiary,No,3221.0,No,No,Cellular,4,May,322.0,6,-1,0,New_customer,1
60.0,Technician,Married,Secondary,No,316.0,No,No,Cellular,4,May,545.0,2,263,4,Failure,1
33.0,Technician,Married,Secondary,No,2044.0,Yes,No,Cellular,4,May,532.0,3,-1,0,New_customer,1
33.0,Technician,Married,Secondary,No,557.0,No,No,Cellular,4,May,367.0,1,-1,0,New_customer,1
33.0,Services,Single,Secondary,No,489.0,Yes,No,Cellular,4,May,297.0,4,334,1,Other,1
32.0,Student,Single,Tertiary,No,1138.0,No,No,Cellular,4,May,214.0,3,83,3,Success,1
36.0,Self-Employed,Married,Secondary,No,188.0,Yes,Yes,Cellular,4,May,1033.0,3,333,2,Success,1
45.0,Technician,Married,Secondary,No,1998.0,No,No,Cellular,4,May,237.0,5,-1,0,New_customer,1
35.0,Management,Married,Tertiary,No,520.0,Yes,No,Cellular,4,May,458.0,3,17,5,Failure,1
38.0,Management,Divorced,Tertiary,No,4087.0,Yes,No,Cellular,4,May,922.0,4,-1,0,New_customer,1
30.0,Self-Employed,Married,Tertiary,No,2666.0,No,No,Cellular,4,May,781.0,3,89,1,Success,1
31.0,Technician,Married,Secondary,No,4087.0,Yes,No,Cellular,4,May,347.0,2,-1,0,New_customer,1
32.0,Self-Employed,Divorced,Tertiary,No,3271.0,No,No,Cellular,4,May,949.0,3,-1,0,New_customer,1
44.0,Self-Employed,Married,Secondary,No,163.0,Yes,No,Cellular,4,May,364.0,3,-1,0,New_customer,1
39.0,Management,Single,Tertiary,No,1515.0,Yes,No,Cellular,4,May,815.0,6,167,6,Failure,1
45.0,Blue-Collar,Married,Primary,No,803.0,Yes,No,Cellular,4,May,742.0,4,-1,0,New_customer,1
32.0,Blue-Collar,Single,Secondary,No,400.0,No,No,Cellular,4,May,268.0,3,-1,0,New_customer,1
39.0,Management,Single,Tertiary,No,2454.0,Yes,No,Cellular,4,May,716.0,3,263,2,Failure,1
30.0,Management,Single,Tertiary,No,533.0,No,No,Cellular,4,May,365.0,4,-1,0,New_customer,1
63.0,Management,Married,Tertiary,No,2352.0,No,No,Telephone,4,May,475.0,6,-1,0,New_customer,1
56.0,Retired,Married,Primary,No,4087.0,No,No,Cellular,4,May,617.0,2,-1,0,New_customer,1
26.0,Technician,Single,Secondary,No,237.0,Yes,No,Cellular,4,May,1033.0,3,-1,0,New_customer,1
37.0,Student,Single,Secondary,No,444.0,No,No,Cellular,4,May,1033.0,5,-1,0,New_customer,1
29.0,Management,Single,Tertiary,No,4087.0,No,No,Cellular,4,May,267.0,6,-1,0,New_customer,1
24.0,Student,Single,Secondary,No,387.0,No,No,Telephone,4,May,340.0,6,-1,0,New_customer,1
35.0,Entrepreneur,Married,Secondary,No,2971.0,No,No,Cellular,4,May,429.0,4,164,2,Failure,1
43.0,Technician,Married,Tertiary,No,2643.0,No,No,Telephone,4,May,331.0,5,-1,0,New_customer,1
39.0,Blue-Collar,Married,Secondary,No,261.0,No,No,Cellular,4,May,841.0,4,-1,0,New_customer,1
59.0,Retired,Divorced,Secondary,No,514.0,No,No,Cellular,4,May,673.0,6,90,1,Success,1
50.0,Blue-Collar,Married,Primary,No,4087.0,Yes,No,Cellular,5,May,762.0,3,-1,0,New_customer,1
44.0,Services,Divorced,Secondary,No,-368.0,Yes,No,Cellular,5,May,895.0,1,-1,0,New_customer,1
35.0,Student,Single,Secondary,No,188.0,Yes,No,Cellular,5,May,863.0,1,78,8,Success,1
30.0,Blue-Collar,Married,Secondary,No,61.0,Yes,No,Cellular,5,May,525.0,1,-1,0,New_customer,1
58.0,Admin,Married,Secondary,No,2160.0,Yes,Yes,Cellular,5,May,1033.0,1,-1,0,New_customer,1
37.0,Management,Married,Tertiary,No,658.0,Yes,No,Cellular,5,May,838.0,1,-1,0,New_customer,1
39.0,Management,Married,Tertiary,No,0.0,Yes,No,Cellular,5,May,811.0,2,-1,0,New_customer,1
31.0,Blue-Collar,Single,Secondary,No,196.0,Yes,No,Cellular,5,May,568.0,1,341,7,Failure,1
33.0,Self-Employed,Single,Tertiary,No,94.0,Yes,No,Cellular,5,May,955.0,2,-1,0,New_customer,1
41.0,Management,Married,Tertiary,No,326.0,Yes,No,Cellular,5,May,788.0,1,-1,0,New_customer,1
44.0,Services,Married,Secondary,No,-395.0,Yes,No,Cellular,5,May,894.0,1,-1,0,New_customer,1
46.0,Blue-Collar,Married,Secondary,No,4087.0,Yes,No,Cellular,5,May,725.0,3,-1,0,New_customer,1
30.0,Technician,Single,Secondary,No,-522.0,Yes,Yes,Cellular,5,May,670.0,2,286,6,Failure,1
35.0,Admin,Married,Secondary,No,1286.0,Yes,No,Cellular,5,May,862.0,3,337,1,Other,1
27.0,Admin,Married,Secondary,No,710.0,Yes,Yes,Cellular,6,May,653.0,1,334,2,Success,1
39.0,Technician,Divorced,Tertiary,Yes,3.0,No,No,Cellular,6,May,488.0,1,-1,0,New_customer,1
32.0,Self-Employed,Single,Tertiary,No,0.0,Yes,No,Cellular,6,May,767.0,1,-1,0,New_customer,1
37.0,Technician,Divorced,Secondary,No,141.0,Yes,No,Cellular,6,May,848.0,1,364,3,Failure,1
31.0,Technician,Single,Secondary,No,53.0,Yes,Yes,Cellular,6,May,530.0,1,-1,0,New_customer,1
30.0,Management,Divorced,Tertiary,No,415.0,Yes,Yes,Cellular,6,May,984.0,1,343,4,Failure,1
34.0,Entrepreneur,Married,Tertiary,No,0.0,Yes,No,Cellular,6,May,611.0,1,183,1,Failure,1
31.0,Blue-Collar,Single,Secondary,No,1979.0,Yes,Yes,Cellular,6,May,1033.0,1,-1,0,New_customer,1
27.0,Admin,Married,Secondary,No,0.0,Yes,No,Cellular,6,May,837.0,1,-1,0,New_customer,1
36.0,Management,Single,Tertiary,No,4087.0,Yes,No,Cellular,6,May,839.0,2,188,1,Success,1
32.0,Admin,Married,Secondary,No,752.0,Yes,No,Cellular,6,May,519.0,2,166,5,Failure,1
49.0,Management,Married,Secondary,No,99.0,Yes,No,Cellular,6,May,687.0,2,343,1,Failure,1
29.0,Admin,Single,Secondary,No,266.0,Yes,No,Cellular,6,May,540.0,1,-1,0,New_customer,1
29.0,Admin,Single,Secondary,No,27.0,Yes,No,Cellular,6,May,754.0,1,-1,0,New_customer,1
28.0,Blue-Collar,Single,Secondary,No,524.0,Yes,No,Cellular,6,May,554.0,2,-1,0,New_customer,1
60.0,Management,Married,Tertiary,No,4087.0,Yes,No,Cellular,6,May,396.0,3,-1,0,New_customer,1
33.0,Management,Married,Secondary,No,3935.0,Yes,No,Cellular,6,May,765.0,1,342,2,Failure,1
35.0,Management,Married,Tertiary,No,991.0,Yes,No,Cellular,6,May,1033.0,3,-1,0,New_customer,1
31.0,Management,Single,Tertiary,No,59.0,Yes,Yes,Cellular,6,May,1033.0,2,363,1,Failure,1
40.0,Management,Married,Tertiary,No,1598.0,Yes,Yes,Cellular,6,May,1033.0,4,344,3,Failure,1
29.0,Management,Married,Tertiary,No,0.0,Yes,No,Cellular,6,May,667.0,2,-1,0,New_customer,1
35.0,Management,Married,Tertiary,No,802.0,Yes,No,Cellular,6,May,686.0,2,-1,0,New_customer,1
32.0,Management,Married,Tertiary,No,2465.0,Yes,Yes,Cellular,7,May,923.0,1,-1,0,New_customer,1
26.0,Management,Single,Tertiary,No,114.0,Yes,No,Cellular,7,May,457.0,1,-1,0,New_customer,1
42.0,Blue-Collar,Married,Primary,No,1461.0,Yes,No,Cellular,7,May,757.0,2,170,3,Failure,1
33.0,Admin,Single,Tertiary,No,475.0,Yes,No,Cellular,7,May,1033.0,1,-1,0,New_customer,1
36.0,Management,Single,Tertiary,No,4.0,Yes,No,Cellular,7,May,855.0,2,342,1,Failure,1
35.0,Management,Single,Tertiary,No,1618.0,Yes,Yes,Cellular,7,May,542.0,1,-1,0,New_customer,1
30.0,Services,Single,Secondary,No,-271.0,Yes,No,Cellular,7,May,609.0,1,337,1,Success,1
59.0,Admin,Single,Secondary,No,2166.0,Yes,Yes,Cellular,7,May,574.0,1,-1,0,New_customer,1
44.0,Blue-Collar,Married,Primary,No,4031.0,Yes,No,Cellular,7,May,983.0,4,-1,0,New_customer,1
50.0,Services,Married,Primary,No,4087.0,Yes,Yes,Cellular,7,May,661.0,1,267,11,Other,1
51.0,Technician,Married,Secondary,No,-1944.0,Yes,No,Cellular,7,May,623.0,1,-1,0,New_customer,1
51.0,Admin,Married,Secondary,No,3025.0,No,No,Cellular,7,May,476.0,1,352,1,Other,1
60.0,Blue-Collar,Married,Secondary,No,2090.0,Yes,No,Cellular,7,May,957.0,2,-1,0,New_customer,1
29.0,Technician,Single,Tertiary,No,0.0,Yes,No,Cellular,7,May,347.0,2,337,6,Failure,1
43.0,Management,Married,Tertiary,No,1429.0,Yes,No,Cellular,7,May,1030.0,1,169,3,Success,1
31.0,Admin,Single,Secondary,No,0.0,Yes,No,Cellular,7,May,895.0,2,295,2,Failure,1
26.0,Blue-Collar,Single,Secondary,No,311.0,Yes,No,Cellular,7,May,798.0,2,-1,0,New_customer,1
23.0,Housemaid,Married,Tertiary,No,66.0,Yes,No,Cellular,7,May,1033.0,2,-1,0,New_customer,1
49.0,Blue-Collar,Single,Primary,No,2146.0,Yes,No,Cellular,7,May,1033.0,2,353,2,Other,1
42.0,Unemployed,Married,Secondary,No,356.0,Yes,No,Cellular,7,May,787.0,3,356,2,Failure,1
39.0,Blue-Collar,Married,Secondary,No,62.0,Yes,No,Cellular,7,May,877.0,3,-1,0,New_customer,1
45.0,Admin,Married,Secondary,Yes,-106.0,Yes,Yes,Cellular,7,May,553.0,3,288,1,Other,1
45.0,Services,Divorced,Secondary,No,608.0,Yes,Yes,Cellular,7,May,1033.0,3,323,30,Failure,1
39.0,Technician,Divorced,Secondary,No,291.0,Yes,No,Cellular,7,May,882.0,2,-1,0,New_customer,1
45.0,Blue-Collar,Divorced,Secondary,No,-184.0,Yes,No,Cellular,7,May,878.0,3,170,5,Failure,1
39.0,Admin,Single,Secondary,No,2345.0,Yes,No,Cellular,8,May,491.0,2,344,2,Failure,1
23.0,Technician,Single,Secondary,No,4.0,Yes,No,Cellular,8,May,763.0,1,-1,0,New_customer,1
57.0,Admin,Married,Secondary,No,4087.0,Yes,No,Cellular,8,May,704.0,1,323,6,Failure,1
32.0,Blue-Collar,Married,Secondary,No,333.0,Yes,No,Cellular,8,May,501.0,2,-1,0,New_customer,1
29.0,Management,Single,Tertiary,No,3041.0,Yes,No,Cellular,8,May,606.0,3,-1,0,New_customer,1
42.0,Management,Married,Tertiary,No,4.0,Yes,No,Cellular,8,May,579.0,2,295,1,Success,1
47.0,Blue-Collar,Divorced,Primary,No,603.0,Yes,Yes,Cellular,8,May,1033.0,1,-1,0,New_customer,1
36.0,Management,Married,Tertiary,No,0.0,Yes,No,Cellular,8,May,308.0,3,-1,0,New_customer,1
57.0,Management,Married,Tertiary,No,830.0,Yes,Yes,Cellular,8,May,662.0,1,367,1,Success,1
36.0,Technician,Single,Tertiary,No,962.0,Yes,No,Cellular,8,May,568.0,1,-1,0,New_customer,1
53.0,Technician,Single,Tertiary,No,185.0,Yes,No,Cellular,8,May,1033.0,2,-1,0,New_customer,1
56.0,Blue-Collar,Divorced,Primary,No,-9.0,Yes,Yes,Cellular,8,May,728.0,1,-1,0,New_customer,1
33.0,Admin,Divorced,Tertiary,No,891.0,No,No,Cellular,8,May,398.0,2,-1,0,New_customer,1
59.0,Retired,Married,Tertiary,No,148.0,Yes,Yes,Cellular,8,May,685.0,2,366,1,Other,1
47.0,Retired,Married,Primary,No,1374.0,No,Yes,Telephone,8,May,479.0,2,359,3,Failure,1
42.0,Management,Married,Tertiary,No,-556.0,Yes,Yes,Cellular,8,May,682.0,3,347,3,Failure,1
38.0,Self-Employed,Single,Tertiary,No,1612.0,Yes,No,Cellular,8,May,423.0,1,-1,0,New_customer,1
40.0,Self-Employed,Married,Secondary,No,0.0,Yes,No,Cellular,11,May,657.0,1,-1,0,New_customer,1
41.0,Admin,Single,Secondary,No,-109.0,Yes,Yes,Cellular,11,May,1033.0,1,370,1,Failure,1
43.0,Management,Divorced,Tertiary,No,580.0,Yes,No,Cellular,11,May,1033.0,1,284,2,Failure,1
24.0,Services,Married,Secondary,No,4087.0,Yes,No,Cellular,11,May,733.0,2,-1,0,New_customer,1
40.0,Services,Married,Secondary,No,-192.0,Yes,No,Cellular,11,May,666.0,1,-1,0,New_customer,1
40.0,Blue-Collar,Married,Secondary,No,-438.0,No,No,Cellular,11,May,1017.0,1,-1,0,New_customer,1
34.0,Services,Single,Secondary,No,-701.0,Yes,No,Cellular,11,May,610.0,2,-1,0,New_customer,1
36.0,Management,Single,Tertiary,No,1400.0,Yes,No,Cellular,11,May,608.0,3,-1,0,New_customer,1
38.0,Services,Married,Secondary,No,4087.0,Yes,No,Cellular,11,May,475.0,1,171,6,Failure,1
39.0,Blue-Collar,Married,Secondary,No,785.0,Yes,No,Cellular,11,May,1033.0,2,-1,0,New_customer,1
25.0,Student,Single,Primary,No,373.0,Yes,No,Cellular,11,May,819.0,2,-1,0,New_customer,1
39.0,Management,Married,Tertiary,No,763.0,Yes,No,Cellular,11,May,877.0,6,300,2,Other,1
41.0,Blue-Collar,Married,Secondary,No,1236.0,Yes,No,Cellular,11,May,911.0,3,-1,0,New_customer,1
36.0,Admin,Divorced,Secondary,No,-811.0,Yes,No,Cellular,12,May,365.0,2,-1,0,New_customer,1
34.0,Entrepreneur,Married,Primary,No,4087.0,Yes,No,Cellular,12,May,882.0,1,-1,0,New_customer,1
34.0,Admin,Divorced,Secondary,No,479.0,Yes,No,Cellular,12,May,515.0,1,350,5,Failure,1
38.0,Housemaid,Single,Primary,No,199.0,Yes,No,Cellular,12,May,1033.0,1,306,1,Failure,1
40.0,Blue-Collar,Married,Secondary,No,1808.0,Yes,No,Cellular,12,May,560.0,1,-1,0,New_customer,1
31.0,Admin,Married,Secondary,No,2.0,Yes,Yes,Cellular,12,May,703.0,4,-1,0,New_customer,1
37.0,Blue-Collar,Married,Primary,No,-106.0,Yes,Yes,Cellular,12,May,690.0,1,-1,0,New_customer,1
58.0,Entrepreneur,Married,Secondary,No,670.0,Yes,No,Cellular,12,May,1033.0,1,-1,0,New_customer,1
48.0,Services,Divorced,Secondary,No,-361.0,Yes,No,Cellular,12,May,1033.0,3,349,3,Other,1
35.0,Blue-Collar,Married,Primary,No,159.0,Yes,Yes,Cellular,12,May,826.0,1,-1,0,New_customer,1
34.0,Admin,Single,Secondary,No,151.0,Yes,No,Cellular,12,May,590.0,1,370,1,Other,1
